monthly_inventory_id,product__product_id,inventory_month,monthly_quantity_eom,wdf__client_id,monthly_quantity_bom,date
M-GTJ9D07H,P-HP2GUQIM,2023-07-01,1400.0,merchant__clothing,1430.0,2023-07-01 00:00:00.000
M-UJR2UTAZ,P-CPDTNDJE,2021-12-01,5374.0,merchant__bigboxretailer,5512.0,2021-12-01 00:00:00.000
M-603VLI6P,P-6R63U2JU,2022-02-01,255.0,merchant__electronics,255.0,2022-02-01 00:00:00.000
M-3SZ48YL0,P-3ZHF3Q97,2024-12-01,542.0,merchant__clothing,601.0,2024-12-01 00:00:00.000
M-K11W5Q7H,P-7YGKX2EQ,2022-03-01,2062.0,merchant__clothing,2107.0,2022-03-01 00:00:00.000
M-9TY5WYG7,P-Y1E6PTO7,2024-02-01,39.0,merchant__clothing,39.0,2024-02-01 00:00:00.000
M-15GV8DQE,P-JM1OCRS6,2023-05-01,6287.0,merchant__electronics,6560.0,2023-05-01 00:00:00.000
M-R1FPHK2X,P-GJNTTNBZ,2024-08-01,635.0,merchant__clothing,635.0,2024-08-01 00:00:00.000
M-ZP4P21RD,P-CLPSN2L9,2024-04-01,879.0,merchant__electronics,879.0,2024-04-01 00:00:00.000
M-592S6DKK,P-Q0V5HRZM,2021-12-01,321.0,merchant__electronics,321.0,2021-12-01 00:00:00.000
M-XN9USV64,P-6CGMXPQW,2023-01-01,334.0,merchant__bigboxretailer,334.0,2023-01-01 00:00:00.000
M-H8FTT8GV,P-IVPJAWWH,2022-06-01,2070.0,merchant__clothing,2095.0,2022-06-01 00:00:00.000
M-DZJGSF0R,P-7YGKX2EQ,2022-12-01,7789.0,merchant__electronics,7988.0,2022-12-01 00:00:00.000
M-I3U491XU,P-6BW9THKE,2023-11-01,233.0,merchant__electronics,233.0,2023-11-01 00:00:00.000
M-OQ6RVEWQ,P-HP2GUQIM,2022-04-01,1926.0,merchant__clothing,1994.0,2022-04-01 00:00:00.000
M-8XZAOUXS,P-24XYAMNJ,2024-06-01,1640.0,merchant__bigboxretailer,1729.0,2024-06-01 00:00:00.000
M-JJVNPUTL,P-1FGKWX2V,2024-11-01,1769.0,merchant__bigboxretailer,1864.0,2024-11-01 00:00:00.000
M-N3XLFIG4,P-IVPJAWWH,2021-11-01,2292.0,merchant__clothing,2332.0,2021-11-01 00:00:00.000
M-UG8REE5C,P-R80WGNC9,2024-07-01,567.0,merchant__clothing,580.0,2024-07-01 00:00:00.000
M-1LBWRFFJ,P-EG3YJ338,2024-10-01,346.0,merchant__bigboxretailer,346.0,2024-10-01 00:00:00.000
M-XBMDMJ12,P-Y1E6PTO7,2021-10-01,705.0,merchant__electronics,705.0,2021-10-01 00:00:00.000
M-YN7X4XP2,P-Q0V5HRZM,2022-03-01,321.0,merchant__electronics,321.0,2022-03-01 00:00:00.000
M-K6SES8A2,P-VZYM7XLO,2023-09-01,862.0,merchant__electronics,862.0,2023-09-01 00:00:00.000
M-ZEXQE0I5,P-X5JEKM0B,2024-09-01,276.0,merchant__bigboxretailer,276.0,2024-09-01 00:00:00.000
M-PN84AJ9A,P-17VW055N,2024-07-01,61.0,merchant__electronics,61.0,2024-07-01 00:00:00.000
M-M78HCGDZ,P-NCFZW74X,2021-12-01,354.0,merchant__electronics,354.0,2021-12-01 00:00:00.000
M-XW2VTK9D,P-24XYAMNJ,2021-11-01,4755.0,merchant__bigboxretailer,4852.0,2021-11-01 00:00:00.000
M-0DSXQ68J,P-3Z3UNUJF,2024-02-01,1518.0,merchant__clothing,1533.0,2024-02-01 00:00:00.000
M-E0TF6U5L,P-Y1E6PTO7,2022-07-01,39.0,merchant__clothing,39.0,2022-07-01 00:00:00.000
M-J5U7CTQ5,P-CB7JJDYR,2021-11-01,385.0,merchant__bigboxretailer,385.0,2021-11-01 00:00:00.000
M-MU3U0JJG,P-JZNBOAO0,2023-01-01,1895.0,merchant__clothing,1915.0,2023-01-01 00:00:00.000
M-TIMPKM0B,P-8BHI76F5,2024-04-01,2011.0,merchant__bigboxretailer,2100.0,2024-04-01 00:00:00.000
M-2QWOAFA7,P-JM1OCRS6,2023-03-01,3731.0,merchant__bigboxretailer,3843.0,2023-03-01 00:00:00.000
M-CXTPT6AV,P-FBIWQ337,2023-02-01,795.0,merchant__bigboxretailer,795.0,2023-02-01 00:00:00.000
M-BJIZ5PI4,P-FEA649UJ,2023-02-01,316.0,merchant__bigboxretailer,316.0,2023-02-01 00:00:00.000
M-X4WAUTQ0,P-VVRTR13E,2024-07-01,883.0,merchant__clothing,936.0,2024-07-01 00:00:00.000
M-LMV9J883,P-TMFDHTNI,2024-04-01,2556.0,merchant__bigboxretailer,2717.0,2024-04-01 00:00:00.000
M-D8C85NGN,P-6NMK0E10,2021-11-01,380.0,merchant__electronics,380.0,2021-11-01 00:00:00.000
M-F5D3C3L9,P-JM1OCRS6,2024-05-01,214.0,merchant__clothing,214.0,2024-05-01 00:00:00.000
M-16MJLAIN,P-Q05V2UBU,2024-01-01,58.0,merchant__bigboxretailer,58.0,2024-01-01 00:00:00.000
M-MPX8TSNC,P-PSGTPT0C,2024-11-01,1717.0,merchant__bigboxretailer,1797.0,2024-11-01 00:00:00.000
M-8OK2IK16,P-VP08CDK1,2024-04-01,630.0,merchant__electronics,630.0,2024-04-01 00:00:00.000
M-OO2TG147,P-VP08CDK1,2023-02-01,3706.0,merchant__bigboxretailer,3803.0,2023-02-01 00:00:00.000
M-PQBX0NWC,P-MHEIN6RB,2022-08-01,2294.0,merchant__clothing,2334.0,2022-08-01 00:00:00.000
M-YQGEL4CO,P-7O91ZPJP,2022-06-01,9312.0,merchant__electronics,9552.0,2022-06-01 00:00:00.000
M-F0FJIZRH,P-KHZOEJGR,2023-09-01,678.0,merchant__electronics,678.0,2023-09-01 00:00:00.000
M-XXB3OSPQ,P-41V30DW4,2024-12-01,278.0,merchant__electronics,278.0,2024-12-01 00:00:00.000
M-NAY7MJUW,P-FQE6KSM0,2023-05-01,898.0,merchant__electronics,898.0,2023-05-01 00:00:00.000
M-CPSGQCSB,P-86UWICUH,2021-11-01,2669.0,merchant__clothing,2716.0,2021-11-01 00:00:00.000
M-U9BE4X76,P-WI0WGQ0C,2021-10-01,1805.0,merchant__clothing,1827.0,2021-10-01 00:00:00.000
M-U7LZ1M4U,P-1KUMBXBO,2024-06-01,2038.0,merchant__bigboxretailer,2137.0,2024-06-01 00:00:00.000
M-J37WCQR9,P-DK4WOLO6,2024-09-01,37.0,merchant__bigboxretailer,37.0,2024-09-01 00:00:00.000
M-NTUN8YQ4,P-1GOR71BN,2024-04-01,1427.0,merchant__clothing,1451.0,2024-04-01 00:00:00.000
M-Z8PGCIYV,P-NCFZW74X,2022-02-01,603.0,merchant__clothing,603.0,2022-02-01 00:00:00.000
M-7XAZBPV0,P-Y2RWSLCK,2021-12-01,5007.0,merchant__bigboxretailer,5077.0,2021-12-01 00:00:00.000
M-RPWNMSCZ,P-VIJEYOYB,2022-02-01,23.0,merchant__electronics,23.0,2022-02-01 00:00:00.000
M-IFIU7Y37,P-1KUMBXBO,2024-05-01,404.0,merchant__clothing,404.0,2024-05-01 00:00:00.000
M-T4X0L38C,P-6NMK0E10,2022-05-01,380.0,merchant__electronics,380.0,2022-05-01 00:00:00.000
M-MVU43PVA,P-VZYM7XLO,2022-02-01,862.0,merchant__electronics,862.0,2022-02-01 00:00:00.000
M-5CYDOMUU,P-6CGMXPQW,2024-12-01,553.0,merchant__clothing,592.0,2024-12-01 00:00:00.000
M-85IHU992,P-ZN1HH8N5,2022-04-01,385.0,merchant__bigboxretailer,385.0,2022-04-01 00:00:00.000
M-PIQFRFEM,P-TMFDHTNI,2023-06-01,3715.0,merchant__bigboxretailer,3826.0,2023-06-01 00:00:00.000
M-JNUO7XCP,P-RUWT9IQL,2021-12-01,297.0,merchant__clothing,297.0,2021-12-01 00:00:00.000
M-9EM5GWSN,P-Y1E6PTO7,2023-04-01,705.0,merchant__electronics,705.0,2023-04-01 00:00:00.000
M-S19WHON8,P-14Z846TC,2024-09-01,10.0,merchant__clothing,10.0,2024-09-01 00:00:00.000
M-CUNV00I9,P-L5A1FDV2,2021-10-01,364.0,merchant__bigboxretailer,364.0,2021-10-01 00:00:00.000
M-9RAI7CQA,P-DK4WOLO6,2022-01-01,2285.0,merchant__clothing,2329.0,2022-01-01 00:00:00.000
M-4SHIB651,P-BQUWMGGX,2022-02-01,450.0,merchant__clothing,450.0,2022-02-01 00:00:00.000
M-HRT2WOJ7,P-VZYM7XLO,2023-01-01,801.0,merchant__bigboxretailer,801.0,2023-01-01 00:00:00.000
M-8M7X99N9,P-7ETK3T3N,2021-12-01,345.0,merchant__electronics,345.0,2021-12-01 00:00:00.000
M-L35VCYUW,P-Z1Q1R8RB,2022-10-01,816.0,merchant__electronics,816.0,2022-10-01 00:00:00.000
M-WXA8ER26,P-7O91ZPJP,2022-02-01,2324.0,merchant__clothing,2346.0,2022-02-01 00:00:00.000
M-336NHW34,P-Q0V5HRZM,2023-01-01,943.0,merchant__bigboxretailer,943.0,2023-01-01 00:00:00.000
M-DBQX80VE,P-Y1E6PTO7,2022-10-01,705.0,merchant__electronics,705.0,2022-10-01 00:00:00.000
M-64WTECX8,P-KH5AMEZT,2023-07-01,2731.0,merchant__bigboxretailer,2837.0,2023-07-01 00:00:00.000
M-VPCSKAEC,P-7ETK3T3N,2023-09-01,1047.0,merchant__clothing,1073.0,2023-09-01 00:00:00.000
M-5E3ELU85,P-VVRTR13E,2022-09-01,450.0,merchant__electronics,450.0,2022-09-01 00:00:00.000
M-GCQ48FXI,P-ARA49TZS,2024-04-01,4094.0,merchant__electronics,4357.0,2024-04-01 00:00:00.000
M-RGL8QUBI,P-PSGTPT0C,2023-06-01,3364.0,merchant__bigboxretailer,3430.0,2023-06-01 00:00:00.000
M-389Z7UK1,P-Q0V5HRZM,2024-01-01,943.0,merchant__bigboxretailer,943.0,2024-01-01 00:00:00.000
M-9SFQDG5V,P-RC9I1YFM,2023-10-01,31.0,merchant__bigboxretailer,31.0,2023-10-01 00:00:00.000
M-LZUHAVLU,P-H8SRYPZ7,2024-08-01,256.0,merchant__clothing,256.0,2024-08-01 00:00:00.000
M-8QWUETCE,P-ZN1HH8N5,2022-10-01,1800.0,merchant__clothing,1834.0,2022-10-01 00:00:00.000
M-B7FOVTYZ,P-3KZWUNVC,2024-04-01,596.0,merchant__electronics,596.0,2024-04-01 00:00:00.000
M-ESB1H7EJ,P-H8SRYPZ7,2022-05-01,9286.0,merchant__electronics,9461.0,2022-05-01 00:00:00.000
M-KUOS6LPX,P-6R63U2JU,2024-02-01,547.0,merchant__clothing,547.0,2024-02-01 00:00:00.000
M-28HTBSO2,P-86UWICUH,2024-03-01,4261.0,merchant__electronics,4505.0,2024-03-01 00:00:00.000
M-EP6LZ1DO,P-BQUWMGGX,2023-07-01,3516.0,merchant__bigboxretailer,3627.0,2023-07-01 00:00:00.000
M-TNSZ4CJ7,P-ANQV2M79,2023-09-01,425.0,merchant__clothing,425.0,2023-09-01 00:00:00.000
M-WIZOUKJL,P-UB0JXL3L,2024-01-01,408.0,merchant__electronics,408.0,2024-01-01 00:00:00.000
M-Y4QMAP5J,P-RDU4ZGRH,2022-08-01,2198.0,merchant__clothing,2237.0,2022-08-01 00:00:00.000
M-ENR2PDTH,P-41V30DW4,2022-02-01,2353.0,merchant__clothing,2425.0,2022-02-01 00:00:00.000
M-KUHH3SFB,P-XU5MN3U7,2023-11-01,2422.0,merchant__bigboxretailer,2448.0,2023-11-01 00:00:00.000
M-1VFP8TKD,P-X5JEKM0B,2022-01-01,2283.0,merchant__clothing,2308.0,2022-01-01 00:00:00.000
M-SWZJBMHH,P-XU5MN3U7,2024-07-01,1547.0,merchant__bigboxretailer,1686.0,2024-07-01 00:00:00.000
M-196DS44K,P-7YGKX2EQ,2023-06-01,209.0,merchant__bigboxretailer,209.0,2023-06-01 00:00:00.000
M-D0ICDTV2,P-GJNTTNBZ,2023-07-01,3157.0,merchant__bigboxretailer,3264.0,2023-07-01 00:00:00.000
M-GSM3GB2S,P-GEN70VB8,2024-04-01,730.0,merchant__bigboxretailer,730.0,2024-04-01 00:00:00.000
M-QBR3PWD1,P-VP08CDK1,2022-04-01,1408.0,merchant__clothing,1423.0,2022-04-01 00:00:00.000
M-MTGU830X,P-PSGTPT0C,2024-06-01,2186.0,merchant__bigboxretailer,2307.0,2024-06-01 00:00:00.000
M-8OTXX3XK,P-FQE6KSM0,2023-08-01,898.0,merchant__electronics,898.0,2023-08-01 00:00:00.000
M-IE09C5YD,P-1GOR71BN,2024-08-01,694.0,merchant__bigboxretailer,694.0,2024-08-01 00:00:00.000
M-I32GQNXP,P-7YGKX2EQ,2024-12-01,209.0,merchant__bigboxretailer,209.0,2024-12-01 00:00:00.000
M-NRKUE4I8,P-41V30DW4,2021-10-01,2524.0,merchant__clothing,2555.0,2021-10-01 00:00:00.000
M-Y89BRRMH,P-14Z846TC,2022-05-01,8930.0,merchant__electronics,9177.0,2022-05-01 00:00:00.000
M-TJP2637S,P-09HVI1I7,2023-12-01,1079.0,merchant__clothing,1099.0,2023-12-01 00:00:00.000
M-SBBUC334,P-TMFDHTNI,2022-03-01,5432.0,merchant__bigboxretailer,5590.0,2022-03-01 00:00:00.000
M-VQBL884I,P-FQE6KSM0,2022-11-01,898.0,merchant__electronics,898.0,2022-11-01 00:00:00.000
M-65T0UXG6,P-DK4WOLO6,2024-05-01,37.0,merchant__bigboxretailer,37.0,2024-05-01 00:00:00.000
M-SW245656,P-6BW9THKE,2024-06-01,2022.0,merchant__bigboxretailer,2120.0,2024-06-01 00:00:00.000
M-4RM8KHBX,P-VIJEYOYB,2023-06-01,268.0,merchant__clothing,268.0,2023-06-01 00:00:00.000
M-NPC8AZD1,P-Z4S8WKWL,2023-11-01,985.0,merchant__electronics,985.0,2023-11-01 00:00:00.000
M-V9GRTCPX,P-UB0JXL3L,2024-05-01,348.0,merchant__clothing,348.0,2024-05-01 00:00:00.000
M-6HPQ8KZ1,P-EG3YJ338,2024-06-01,42.0,merchant__electronics,42.0,2024-06-01 00:00:00.000
M-E0RKLZOJ,P-3QPJTNTV,2023-10-01,482.0,merchant__bigboxretailer,482.0,2023-10-01 00:00:00.000
M-4OYTIV5Z,P-2COKN5Z7,2024-06-01,443.0,merchant__electronics,443.0,2024-06-01 00:00:00.000
M-5NZBO7O2,P-H8SRYPZ7,2021-11-01,5389.0,merchant__bigboxretailer,5530.0,2021-11-01 00:00:00.000
M-1GI1DJJS,P-1KUMBXBO,2024-10-01,404.0,merchant__clothing,404.0,2024-10-01 00:00:00.000
M-FJIM0X05,P-FLJC8ZF6,2024-04-01,4425.0,merchant__electronics,4617.0,2024-04-01 00:00:00.000
M-ZU5LAGEX,P-TMFDHTNI,2024-09-01,439.0,merchant__electronics,439.0,2024-09-01 00:00:00.000
M-7JG76GBG,P-I82KT6GS,2022-05-01,494.0,merchant__electronics,494.0,2022-05-01 00:00:00.000
M-7HVP8VW9,P-FQE6KSM0,2023-08-01,1244.0,merchant__clothing,1263.0,2023-08-01 00:00:00.000
M-B9MTLWVM,P-JZNBOAO0,2022-08-01,145.0,merchant__bigboxretailer,145.0,2022-08-01 00:00:00.000
M-2J00U92K,P-IVPJAWWH,2022-08-01,801.0,merchant__electronics,801.0,2022-08-01 00:00:00.000
M-H3NRUJYK,P-Z4S8WKWL,2022-11-01,723.0,merchant__bigboxretailer,723.0,2022-11-01 00:00:00.000
M-FQORSDZU,P-6NMK0E10,2021-12-01,2308.0,merchant__clothing,2351.0,2021-12-01 00:00:00.000
M-XVOL06FM,P-3QPJTNTV,2022-05-01,2258.0,merchant__clothing,2277.0,2022-05-01 00:00:00.000
M-TH2BMHP2,P-CB7JJDYR,2023-07-01,43.0,merchant__electronics,43.0,2023-07-01 00:00:00.000
M-FOSDUQHA,P-FEA649UJ,2022-09-01,2020.0,merchant__clothing,2093.0,2022-09-01 00:00:00.000
M-WUWSNZVG,P-IVPJAWWH,2023-10-01,801.0,merchant__electronics,801.0,2023-10-01 00:00:00.000
M-XS6LY9S6,P-RDU4ZGRH,2023-01-01,1992.0,merchant__clothing,2038.0,2023-01-01 00:00:00.000
M-YE4STR8N,P-17VW055N,2022-09-01,4011.0,merchant__bigboxretailer,4120.0,2022-09-01 00:00:00.000
M-2FW78QQF,P-24XYAMNJ,2022-01-01,4467.0,merchant__bigboxretailer,4608.0,2022-01-01 00:00:00.000
M-S6S6060U,P-KH5AMEZT,2023-01-01,3400.0,merchant__bigboxretailer,3499.0,2023-01-01 00:00:00.000
M-OG9XTRZ5,P-88I28DAN,2024-01-01,4747.0,merchant__electronics,4965.0,2024-01-01 00:00:00.000
M-3E38YNWH,P-DK4WOLO6,2023-02-01,37.0,merchant__bigboxretailer,37.0,2023-02-01 00:00:00.000
M-8E4Y2LW6,P-24XYAMNJ,2024-10-01,1205.0,merchant__bigboxretailer,1323.0,2024-10-01 00:00:00.000
M-F17QXKHB,P-NCFZW74X,2024-02-01,603.0,merchant__clothing,603.0,2024-02-01 00:00:00.000
M-UAJUTZJP,P-Y2RWSLCK,2023-06-01,769.0,merchant__clothing,769.0,2023-06-01 00:00:00.000
M-54E7KP3B,P-GLYGF0FD,2022-03-01,9921.0,merchant__electronics,10170.0,2022-03-01 00:00:00.000
M-UERIZUY4,P-KH5AMEZT,2023-02-01,23.0,merchant__electronics,23.0,2023-02-01 00:00:00.000
M-32MDX6DH,P-ZN1HH8N5,2024-10-01,385.0,merchant__bigboxretailer,385.0,2024-10-01 00:00:00.000
M-1IACALXH,P-DU8MH4NR,2022-03-01,1934.0,merchant__clothing,1970.0,2022-03-01 00:00:00.000
M-0RS13HMF,P-KCMHG45S,2022-09-01,214.0,merchant__bigboxretailer,214.0,2022-09-01 00:00:00.000
M-0B0F2HP4,P-FEA649UJ,2022-07-01,316.0,merchant__bigboxretailer,316.0,2022-07-01 00:00:00.000
M-N24BQVQN,P-FVCDEIME,2024-12-01,121.0,merchant__bigboxretailer,121.0,2024-12-01 00:00:00.000
M-IPLEJR97,P-1KUMBXBO,2024-10-01,212.0,merchant__electronics,212.0,2024-10-01 00:00:00.000
M-RFHD69VM,P-7YGKX2EQ,2023-11-01,1431.0,merchant__clothing,1447.0,2023-11-01 00:00:00.000
M-CPFKGFI2,P-CB7JJDYR,2022-07-01,2234.0,merchant__clothing,2265.0,2022-07-01 00:00:00.000
M-YZSFQFJ2,P-3ZHF3Q97,2024-01-01,118.0,merchant__electronics,118.0,2024-01-01 00:00:00.000
M-JXWYXO6E,P-EOPE7IHA,2023-01-01,7300.0,merchant__electronics,7499.0,2023-01-01 00:00:00.000
M-GRS1DFLW,P-3KZWUNVC,2024-12-01,17.0,merchant__clothing,17.0,2024-12-01 00:00:00.000
M-NG806O53,P-9GDEYYQC,2022-03-01,9702.0,merchant__electronics,9920.0,2022-03-01 00:00:00.000
M-KZ5NTC9M,P-88I28DAN,2023-01-01,1067.0,merchant__clothing,1122.0,2023-01-01 00:00:00.000
M-D8VFCZBJ,P-1GOR71BN,2022-06-01,694.0,merchant__bigboxretailer,694.0,2022-06-01 00:00:00.000
M-YQPZ3R7D,P-EG3YJ338,2024-09-01,346.0,merchant__bigboxretailer,346.0,2024-09-01 00:00:00.000
M-BOZS1ATP,P-Y1E6PTO7,2024-05-01,39.0,merchant__clothing,39.0,2024-05-01 00:00:00.000
M-6SSNSK9V,P-3ZHF3Q97,2024-06-01,144.0,merchant__bigboxretailer,144.0,2024-06-01 00:00:00.000
M-5I0AD7IY,P-7O91ZPJP,2022-06-01,414.0,merchant__bigboxretailer,414.0,2022-06-01 00:00:00.000
M-IHQ4XEI1,P-KH5AMEZT,2021-10-01,23.0,merchant__electronics,23.0,2021-10-01 00:00:00.000
M-WCHIW8IK,P-CLPSN2L9,2024-01-01,406.0,merchant__clothing,406.0,2024-01-01 00:00:00.000
M-L1X9CSY9,P-FLJC8ZF6,2023-08-01,3180.0,merchant__bigboxretailer,3228.0,2023-08-01 00:00:00.000
M-1TGUB9NA,P-JZNBOAO0,2022-12-01,145.0,merchant__bigboxretailer,145.0,2022-12-01 00:00:00.000
M-R10SOYN8,P-F2TJEYP5,2024-06-01,534.0,merchant__electronics,534.0,2024-06-01 00:00:00.000
M-O14H76E8,P-9GDEYYQC,2022-02-01,9920.0,merchant__electronics,10160.0,2022-02-01 00:00:00.000
M-9D4JT5H8,P-4L2BPQDZ,2024-04-01,1212.0,merchant__clothing,1245.0,2024-04-01 00:00:00.000
M-IS0SKSE6,P-WEHJV5MG,2022-06-01,428.0,merchant__clothing,428.0,2022-06-01 00:00:00.000
M-ZCZ09AT6,P-CLPSN2L9,2023-09-01,406.0,merchant__clothing,406.0,2023-09-01 00:00:00.000
M-UPUCVVVL,P-YS1Q5YHK,2022-08-01,4360.0,merchant__bigboxretailer,4440.0,2022-08-01 00:00:00.000
M-CXKY1K5Z,P-7O91ZPJP,2024-03-01,1493.0,merchant__clothing,1531.0,2024-03-01 00:00:00.000
M-JCMI2CBP,P-1GOR71BN,2023-04-01,1762.0,merchant__clothing,1800.0,2023-04-01 00:00:00.000
M-L1X4PX0O,P-FLJC8ZF6,2022-02-01,9903.0,merchant__electronics,10123.0,2022-02-01 00:00:00.000
M-NDN55UDN,P-PSGTPT0C,2021-11-01,33.0,merchant__clothing,33.0,2021-11-01 00:00:00.000
M-G8G91SLQ,P-TMFDHTNI,2022-02-01,439.0,merchant__electronics,439.0,2022-02-01 00:00:00.000
M-T2C18EJ7,P-1KUMBXBO,2024-07-01,404.0,merchant__clothing,404.0,2024-07-01 00:00:00.000
M-E9UY1J4L,P-Q05V2UBU,2023-04-01,1119.0,merchant__clothing,1149.0,2023-04-01 00:00:00.000
M-4TC5LVYY,P-XU5MN3U7,2023-04-01,3130.0,merchant__bigboxretailer,3253.0,2023-04-01 00:00:00.000
M-ZC8F3RXO,P-7HFAJIE8,2021-12-01,91.0,merchant__electronics,91.0,2021-12-01 00:00:00.000
M-VW4DHD36,P-L5A1FDV2,2024-10-01,187.0,merchant__electronics,187.0,2024-10-01 00:00:00.000
M-D2GJT22I,P-CYKBPXIA,2023-06-01,326.0,merchant__clothing,326.0,2023-06-01 00:00:00.000
M-ATO7TQLY,P-3KZWUNVC,2023-08-01,3111.0,merchant__bigboxretailer,3265.0,2023-08-01 00:00:00.000
M-6QZD3VTB,P-17VW055N,2024-02-01,61.0,merchant__electronics,61.0,2024-02-01 00:00:00.000
M-SSE1N3AT,P-RC9I1YFM,2022-03-01,2185.0,merchant__clothing,2200.0,2022-03-01 00:00:00.000
M-3Z60QA6P,P-RDU4ZGRH,2024-10-01,2628.0,merchant__electronics,2844.0,2024-10-01 00:00:00.000
M-Q9LT3CAA,P-EG3YJ338,2024-10-01,1232.0,merchant__clothing,1243.0,2024-10-01 00:00:00.000
M-YZ7O295R,P-1KUMBXBO,2022-02-01,212.0,merchant__electronics,212.0,2022-02-01 00:00:00.000
M-6DLBOX5O,P-QLTVCLVI,2022-06-01,485.0,merchant__electronics,485.0,2022-06-01 00:00:00.000
M-OD4F8FUD,P-DK4WOLO6,2023-03-01,37.0,merchant__bigboxretailer,37.0,2023-03-01 00:00:00.000
M-2YPGC7CO,P-3ZHF3Q97,2022-04-01,1805.0,merchant__clothing,1850.0,2022-04-01 00:00:00.000
M-5XQ2VICU,P-IVPJAWWH,2024-12-01,990.0,merchant__clothing,1044.0,2024-12-01 00:00:00.000
M-06TUCCY2,P-RUWT9IQL,2022-12-01,3837.0,merchant__bigboxretailer,3940.0,2022-12-01 00:00:00.000
M-XFG2BTHC,P-NCFZW74X,2022-06-01,354.0,merchant__electronics,354.0,2022-06-01 00:00:00.000
M-IC4M70B1,P-CPDTNDJE,2024-03-01,1527.0,merchant__clothing,1565.0,2024-03-01 00:00:00.000
M-YNSZSTBB,P-DU8MH4NR,2023-04-01,1476.0,merchant__clothing,1504.0,2023-04-01 00:00:00.000
M-US1XCCS7,P-F2TJEYP5,2024-08-01,788.0,merchant__clothing,839.0,2024-08-01 00:00:00.000
M-XC1451IX,P-09HVI1I7,2022-09-01,1621.0,merchant__clothing,1682.0,2022-09-01 00:00:00.000
M-MI9P9S46,P-TMFDHTNI,2021-12-01,5830.0,merchant__bigboxretailer,5955.0,2021-12-01 00:00:00.000
M-GIXJGKPY,P-7ETK3T3N,2024-05-01,345.0,merchant__electronics,345.0,2024-05-01 00:00:00.000
M-V0SSRH3V,P-UB0JXL3L,2023-12-01,408.0,merchant__electronics,408.0,2023-12-01 00:00:00.000
M-H0CKEVLT,P-M0PIJU56,2023-04-01,1464.0,merchant__clothing,1477.0,2023-04-01 00:00:00.000
M-20MUUODH,P-HP2GUQIM,2022-01-01,337.0,merchant__electronics,337.0,2022-01-01 00:00:00.000
M-R91AC8RA,P-DK4WOLO6,2024-04-01,4156.0,merchant__electronics,4324.0,2024-04-01 00:00:00.000
M-11LKEKA0,P-HP2GUQIM,2024-12-01,337.0,merchant__electronics,337.0,2024-12-01 00:00:00.000
M-VZ11AGLE,P-7HFAJIE8,2023-10-01,1446.0,merchant__clothing,1501.0,2023-10-01 00:00:00.000
M-0J4GNGAA,P-RW6DH6EB,2024-07-01,421.0,merchant__bigboxretailer,421.0,2024-07-01 00:00:00.000
M-W58HIAYQ,P-VVRTR13E,2023-02-01,450.0,merchant__electronics,450.0,2023-02-01 00:00:00.000
M-944848NJ,P-M0PIJU56,2024-01-01,549.0,merchant__electronics,549.0,2024-01-01 00:00:00.000
M-V5T5PUSO,P-7O91ZPJP,2023-07-01,1764.0,merchant__clothing,1791.0,2023-07-01 00:00:00.000
M-VH3HHGA7,P-6RJFHPGV,2023-01-01,1700.0,merchant__clothing,1707.0,2023-01-01 00:00:00.000
M-6M3172A6,P-L5A1FDV2,2024-10-01,364.0,merchant__bigboxretailer,364.0,2024-10-01 00:00:00.000
M-EFGOS053,P-Y2RWSLCK,2022-04-01,9394.0,merchant__electronics,9566.0,2022-04-01 00:00:00.000
M-CYXEISK7,P-7HFAJIE8,2022-01-01,2258.0,merchant__clothing,2277.0,2022-01-01 00:00:00.000
M-IRKQXHQN,P-CYKBPXIA,2023-08-01,500.0,merchant__electronics,500.0,2023-08-01 00:00:00.000
M-LX6QZWWD,P-17VW055N,2023-06-01,3045.0,merchant__bigboxretailer,3138.0,2023-06-01 00:00:00.000
M-KXCTG772,P-4L2BPQDZ,2023-06-01,866.0,merchant__electronics,866.0,2023-06-01 00:00:00.000
M-D3PZ74V2,P-H8SRYPZ7,2022-02-01,5013.0,merchant__bigboxretailer,5123.0,2022-02-01 00:00:00.000
M-L0SU4HQ8,P-86UWICUH,2024-04-01,812.0,merchant__bigboxretailer,812.0,2024-04-01 00:00:00.000
M-VNWB3VRY,P-17VW055N,2024-08-01,61.0,merchant__electronics,61.0,2024-08-01 00:00:00.000
M-ZSH7UIJO,P-3KZWUNVC,2023-07-01,17.0,merchant__clothing,17.0,2023-07-01 00:00:00.000
M-4241HYAS,P-WEHJV5MG,2022-02-01,5077.0,merchant__bigboxretailer,5237.0,2022-02-01 00:00:00.000
M-S6IMQ25Y,P-F2TJEYP5,2021-12-01,534.0,merchant__electronics,534.0,2021-12-01 00:00:00.000
M-B6YMJEGD,P-VZYM7XLO,2023-08-01,801.0,merchant__bigboxretailer,801.0,2023-08-01 00:00:00.000
M-T7VJU6HH,P-8BHI76F5,2021-10-01,10840.0,merchant__electronics,11040.0,2021-10-01 00:00:00.000
M-0LEPSQHL,P-L5A1FDV2,2024-12-01,187.0,merchant__electronics,187.0,2024-12-01 00:00:00.000
M-L0BQDY8D,P-7HFAJIE8,2022-02-01,326.0,merchant__bigboxretailer,326.0,2022-02-01 00:00:00.000
